Transaction_ID,Date,Season,Region,Hospital_Network,Sales_Rep,Manufacturer,Drug_Category,Drug_Name,Units_Sold,Unit_Price_USD,Discount_Applied_Perc,Gross_Revenue_USD,Net_Revenue_USD,Net_Profit_USD,Profit_Margin_Perc,Order_Priority,Insurance_Coverage_Perc,Approval_Status,Patient_Feedback_Score
TXN_742817,2022-08-04,Summer,West,Mayo Clinic,Emma B.,Merck,Respiratory,Advair,427,2211.41,5.5,944269.98,891868.99,321689.41,36.1,Medium,50,Pending Review,3.7
TXN_529890,2023-02-09,Winter,South,Mayo Clinic,William R.,Roche,Neurology,Biktarvy,102,4321.59,6.9,440802.67,410383.85,218707.37,53.3,High,100,Internal Audit,4.9
TXN_208178,2023-03-15,Spring,West,Cleveland Clinic,Emma B.,Roche,Cardiovascular,Entresto,280,4060.34,9.8,1136893.9,1025165.34,610075.57,59.5,Medium,80,Internal Audit,4.6
TXN_401566,2024-06-13,Summer,Midwest,Cleveland Clinic,David L.,AstraZeneca,Neurology,Ocrevus,352,3815.07,22.6,1342904.69,1039875.19,408662.11,39.3,High,100,Internal Audit,4.6
TXN_208330,2023-12-20,Winter,North,Mayo Clinic,William R.,AbbVie,Respiratory,Symbicort,604,3775.58,14.1,2280452.07,1957800.31,1115527.19,57.0,Low,100,Internal Audit,4.1
TXN_317332,2024-05-19,Spring,Midwest,Kaiser Permanente,Emma B.,AbbVie,Neurology,Tysabri,222,875.95,21.3,194461.09,153106.85,53434.89,34.9,Low,100,Pending Review,4.9
TXN_778235,2024-07-16,Summer,Midwest,Cleveland Clinic,Michael S.,Roche,Cardiovascular,Lipitor,181,1453.94,12.8,263163.22,229433.12,83640.29,36.5,Medium,100,Internal Audit,4.2
TXN_753143,2022-02-12,Winter,East,Mount Sinai,Emma B.,Merck,Cardiovascular,Lipitor,277,3277.32,22.5,907817.09,703662.17,354522.41,50.4,Low,80,Approved,4.8
TXN_731102,2022-09-14,Autumn,Midwest,Johns Hopkins Hospital,William R.,Novartis,Immunology,Enbrel,351,2483.26,16.5,871624.64,727629.85,394990.32,54.3,High,50,Pending Review,4.3
TXN_276141,2024-08-08,Summer,North,Tenet Healthcare,Michael S.,Johnson & Johnson,Neurology,Spinraza,72,1394.9,19.4,100432.47,80984.12,37174.12,45.9,Critical,80,Pending Review,4.0
TXN_255367,2023-01-12,Winter,North,UCLA Medical Center,James T.,Novartis,Respiratory,Symbicort,846,4551.69,5.7,3850733.23,3632517.71,1691971.07,46.6,Low,50,Internal Audit,4.7
TXN_147692,2023-11-11,Autumn,Midwest,Cleveland Clinic,Michael S.,Pfizer,Neurology,Spinraza,433,1371.93,20.7,594046.93,471031.7,241904.32,51.4,Medium,50,Pending Review,4.7
TXN_787001,2024-09-12,Autumn,South,Mayo Clinic,William R.,Novartis,Respiratory,Fasenra,363,997.77,21.8,362189.7,283275.55,152090.88,53.7,Low,100,Internal Audit,4.4
TXN_960482,2022-12-29,Winter,North,Stanford Health Care,William R.,AstraZeneca,Immunology,Enbrel,275,4762.55,19.1,1309702.16,1059345.74,615786.5,58.1,High,100,Internal Audit,3.8
TXN_517572,2023-01-23,Winter,North,UCLA Medical Center,Sarah M.,Roche,Neurology,Tysabri,342,2786.34,9.4,952926.58,863220.54,264283.93,30.6,Low,50,Approved,3.7
TXN_965197,2024-11-16,Autumn,North,Stanford Health Care,Olivia K.,Roche,Neurology,Biktarvy,121,2135.93,9.9,258447.59,232926.47,93123.54,40.0,High,50,Internal Audit,4.2
TXN_737954,2024-08-06,Summer,East,Mayo Clinic,David L.,Pfizer,Immunology,Humira,190,4396.86,14.0,835403.71,718441.56,336609.34,46.9,Low,100,Approved,4.3
TXN_484754,2024-04-20,Spring,Midwest,HCA Healthcare,Olivia K.,Merck,Neurology,Ocrevus,187,3752.64,10.1,701743.92,631007.66,257651.65,40.8,Low,80,Pending Review,4.8
TXN_527107,2022-01-06,Winter,South,Mount Sinai,Sarah M.,Pfizer,Neurology,Biktarvy,373,2026.67,5.7,755948.89,712483.86,234879.02,33.0,Critical,50,Approved,4.6
TXN_477738,2024-10-26,Autumn,East,Stanford Health Care,James T.,Merck,Immunology,Humira,339,4410.29,19.1,1495087.89,1209293.87,523373.69,43.3,Medium,80,Pending Review,5.0
TXN_355055,2022-02-12,Winter,North,Mass General Brigham,William R.,Johnson & Johnson,Neurology,Biktarvy,275,4366.24,13.5,1200716.69,1039194.56,569551.96,54.8,Low,80,Approved,4.9
TXN_793407,2024-08-05,Summer,West,Mayo Clinic,Emma B.,AbbVie,Respiratory,Advair,441,2709.57,15.5,1194918.53,1009849.06,597633.12,59.2,High,100,Internal Audit,4.3
TXN_418588,2022-10-28,Autumn,East,HCA Healthcare,Sarah M.,AstraZeneca,Immunology,Humira,128,875.46,6.1,112058.89,105217.72,40723.67,38.7,Medium,80,Approved,4.3
TXN_218178,2023-04-07,Spring,East,Johns Hopkins Hospital,David L.,Pfizer,Immunology,Humira,210,3720.34,14.6,781270.54,666829.46,333803.06,50.1,High,50,Internal Audit,3.9
TXN_680642,2022-04-10,Spring,West,Stanford Health Care,James T.,Pfizer,Cardiovascular,Entresto,431,1999.51,15.1,861787.93,731254.35,246783.9,33.7,High,100,Pending Review,4.0
TXN_649539,2022-01-08,Winter,East,Kaiser Permanente,Sarah M.,Merck,Respiratory,Fasenra,549,803.0,16.6,440845.83,367838.9,163004.86,44.3,Critical,100,Approved,4.6
TXN_327965,2023-11-25,Autumn,East,Cleveland Clinic,David L.,Merck,Immunology,Enbrel,436,3842.89,7.1,1675501.16,1557262.14,876563.81,56.3,Low,100,Pending Review,4.2
TXN_379943,2022-12-08,Winter,East,Stanford Health Care,James T.,Roche,Respiratory,Fasenra,244,2148.23,8.5,524168.37,479531.78,238339.49,49.7,Critical,50,Approved,4.5
TXN_691657,2023-12-23,Winter,North,Johns Hopkins Hospital,Emma B.,Merck,Immunology,Stelara,41,2767.16,20.1,113453.37,90593.68,39216.69,43.3,Critical,100,Internal Audit,4.5
TXN_590580,2022-03-20,Spring,West,Tenet Healthcare,David L.,Pfizer,Respiratory,Spiriva,306,1812.61,8.5,554658.06,507443.27,159835.86,31.5,Critical,50,Pending Review,4.2
TXN_593102,2022-01-08,Winter,East,Cleveland Clinic,Olivia K.,Merck,Oncology,Opdivo,123,4697.15,14.4,577749.28,494525.71,247938.34,50.1,Critical,100,Internal Audit,4.1
TXN_595389,2023-01-07,Winter,East,Mount Sinai,William R.,Pfizer,Neurology,Spinraza,329,1275.64,24.8,419684.39,315527.79,114407.97,36.3,Low,50,Internal Audit,3.9
TXN_955454,2022-09-15,Autumn,Midwest,Cleveland Clinic,William R.,AbbVie,Neurology,Tysabri,483,3341.01,23.6,1613705.65,1233227.23,715276.34,58.0,High,50,Internal Audit,4.1
TXN_801954,2022-05-11,Spring,West,Johns Hopkins Hospital,William R.,Merck,Respiratory,Spiriva,232,3156.12,10.7,732218.93,654027.79,249407.29,38.1,Critical,80,Internal Audit,4.1
TXN_748312,2023-08-20,Summer,North,Kaiser Permanente,Sarah M.,AbbVie,Respiratory,Symbicort,260,1803.3,6.8,468859.09,436744.4,160024.34,36.6,Medium,100,Internal Audit,4.0
TXN_612860,2023-08-27,Summer,Midwest,Johns Hopkins Hospital,Olivia K.,AstraZeneca,Cardiovascular,Xarelto,291,2972.32,20.7,864945.5,685660.32,209790.33,30.6,Medium,50,Pending Review,4.4
TXN_722257,2022-04-27,Spring,East,Johns Hopkins Hospital,William R.,Roche,Neurology,Ocrevus,333,561.64,23.3,187025.8,143491.1,69031.12,48.1,High,50,Internal Audit,3.6
TXN_408879,2023-06-21,Summer,Midwest,Tenet Healthcare,William R.,Johnson & Johnson,Neurology,Tysabri,274,4164.93,16.8,1141189.5,949236.77,460031.4,48.5,Medium,100,Internal Audit,4.1
TXN_462048,2024-12-08,Winter,East,Johns Hopkins Hospital,Emma B.,Johnson & Johnson,Respiratory,Advair,651,983.76,14.0,640428.35,550603.0,329967.27,59.9,Critical,50,Pending Review,3.5
TXN_870360,2023-03-22,Spring,Midwest,Kaiser Permanente,James T.,Merck,Immunology,Stelara,313,2779.65,6.9,870030.91,809577.54,252516.24,31.2,Critical,80,Pending Review,4.1
TXN_100001,2022-06-25,Summer,North,Mass General Brigham,David L.,AbbVie,Respiratory,Spiriva,487,830.28,7.7,404347.68,373365.84,217699.08,58.3,High,100,Approved,4.4
TXN_990267,2023-04-20,Spring,West,Cleveland Clinic,Emma B.,Novartis,Cardiovascular,Xarelto,248,863.02,22.1,214029.3,166677.8,61482.39,36.9,High,80,Pending Review,4.1
TXN_806356,2022-12-08,Winter,Midwest,Mount Sinai,James T.,Merck,Oncology,Opdivo,463,2108.62,22.9,976292.02,752247.88,404550.92,53.8,Critical,100,Approved,3.7
TXN_675336,2023-03-18,Spring,East,Mount Sinai,David L.,Merck,Oncology,Opdivo,385,2265.68,5.5,872285.81,824714.5,388889.79,47.2,Critical,100,Pending Review,4.1
TXN_196257,2024-01-22,Winter,Midwest,Mayo Clinic,Olivia K.,Merck,Neurology,Ocrevus,469,2579.7,8.7,1209881.54,1104738.53,348432.64,31.5,High,50,Pending Review,4.4
TXN_854840,2022-01-10,Winter,East,UCLA Medical Center,Michael S.,AstraZeneca,Neurology,Spinraza,134,2224.06,15.5,298023.37,251821.02,113534.79,45.1,Low,50,Approved,3.9
TXN_229025,2024-02-09,Winter,South,Mayo Clinic,David L.,Merck,Respiratory,Advair,165,4510.11,14.8,744168.78,634363.17,272833.05,43.0,Critical,100,Internal Audit,5.0
TXN_317391,2023-10-14,Autumn,North,UCLA Medical Center,Sarah M.,Roche,Cardiovascular,Eliquis,320,3021.07,22.8,966741.64,746254.75,245099.78,32.8,Low,50,Approved,4.7
TXN_929916,2024-08-08,Summer,Midwest,Cleveland Clinic,David L.,AbbVie,Oncology,Imbruvica,347,4372.39,15.2,1517219.82,1287217.91,632950.13,49.2,High,100,Approved,3.8
TXN_300059,2024-02-13,Winter,Midwest,Mass General Brigham,Sarah M.,AbbVie,Immunology,Enbrel,283,3758.61,6.5,1063686.88,994491.07,576740.62,58.0,Low,100,Internal Audit,3.7
TXN_469954,2023-09-07,Autumn,Midwest,Johns Hopkins Hospital,David L.,Pfizer,Cardiovascular,Lipitor,179,3668.47,20.5,656655.72,522017.55,192096.2,36.8,Critical,100,Pending Review,4.1
TXN_395447,2024-12-01,Winter,West,Cleveland Clinic,Emma B.,Merck,Neurology,Spinraza,64,2822.83,14.1,180661.07,155202.77,68180.9,43.9,High,80,Approved,3.6
TXN_732180,2024-10-21,Autumn,West,HCA Healthcare,Sarah M.,AstraZeneca,Cardiovascular,Xarelto,273,2322.73,9.8,634104.92,571847.1,203807.04,35.6,Medium,80,Pending Review,4.2
TXN_668672,2024-08-10,Summer,West,Kaiser Permanente,Emma B.,Johnson & Johnson,Immunology,Enbrel,306,4265.65,7.4,1305288.6,1208801.97,578273.82,47.8,Medium,80,Approved,4.9
TXN_262551,2023-06-15,Summer,West,Cleveland Clinic,Olivia K.,Merck,Oncology,Opdivo,466,3550.21,12.1,1654395.97,1453809.84,735506.81,50.6,Low,100,Pending Review,3.6
TXN_901226,2022-10-19,Autumn,North,HCA Healthcare,Emma B.,AbbVie,Immunology,Stelara,46,3582.3,13.2,164785.6,143036.45,48792.52,34.1,High,50,Internal Audit,4.2
TXN_775206,2023-07-05,Summer,South,Stanford Health Care,William R.,Merck,Oncology,Imbruvica,40,2825.62,6.9,113024.79,105254.21,42827.99,40.7,Low,80,Internal Audit,4.5
TXN_514876,2022-03-08,Spring,Midwest,Mass General Brigham,David L.,Roche,Immunology,Cosenyx,497,4313.99,22.0,2144053.47,1672530.93,577735.07,34.5,Medium,80,Pending Review,4.1
TXN_491916,2024-04-09,Spring,Midwest,Kaiser Permanente,Olivia K.,Pfizer,Respiratory,Symbicort,318,4090.12,17.9,1300656.67,1067453.74,546032.75,51.2,High,50,Internal Audit,4.1
TXN_373099,2023-11-23,Autumn,East,Kaiser Permanente,Michael S.,Pfizer,Neurology,Spinraza,184,2702.51,14.3,497262.37,426275.55,142319.32,33.4,Medium,100,Internal Audit,4.2
TXN_537317,2024-08-07,Summer,East,Cleveland Clinic,Emma B.,Merck,Neurology,Tysabri,289,3701.91,12.6,1069852.03,935340.6,323383.44,34.6,Medium,50,Approved,3.5
TXN_240493,2022-10-18,Autumn,Midwest,Kaiser Permanente,William R.,Pfizer,Cardiovascular,Xarelto,310,4956.57,21.8,1536535.44,1201703.67,673274.28,56.0,Low,50,Approved,4.8
TXN_194561,2023-10-20,Autumn,North,Johns Hopkins Hospital,William R.,Merck,Respiratory,Advair,224,2206.74,5.9,494309.95,465200.2,209759.05,45.1,Low,100,Pending Review,4.2
TXN_666877,2023-08-26,Summer,Midwest,UCLA Medical Center,Emma B.,Roche,Cardiovascular,Entresto,197,4977.88,9.9,980642.38,884044.82,465710.58,52.7,Low,80,Approved,4.6
TXN_688082,2022-02-06,Winter,Midwest,Johns Hopkins Hospital,Emma B.,Merck,Cardiovascular,Entresto,486,1681.78,19.7,817347.38,656514.27,275400.29,41.9,Critical,80,Internal Audit,4.4
TXN_573280,2023-06-13,Summer,West,Kaiser Permanente,Sarah M.,Novartis,Neurology,Tysabri,498,2076.65,7.2,1034170.67,960020.35,381302.87,39.7,Low,80,Pending Review,3.6
TXN_847293,2022-04-01,Spring,East,Kaiser Permanente,Emma B.,Roche,Neurology,Tysabri,217,1553.94,18.1,337204.98,276053.79,145817.14,52.8,Low,100,Approved,4.8
TXN_701898,2022-06-17,Summer,North,HCA Healthcare,Olivia K.,AstraZeneca,Immunology,Stelara,196,4015.7,22.2,787076.22,612306.72,237569.99,38.8,Critical,100,Internal Audit,3.9
TXN_668292,2022-01-19,Winter,Midwest,UCLA Medical Center,James T.,AbbVie,Neurology,Biktarvy,413,3764.74,21.2,1554835.97,1224873.01,733532.43,59.9,Medium,50,Approved,4.6
TXN_799100,2023-02-18,Winter,East,Johns Hopkins Hospital,David L.,AbbVie,Immunology,Cosenyx,481,2918.73,5.9,1403909.22,1321698.21,742588.63,56.2,Critical,80,Approved,4.1
TXN_440452,2023-02-23,Winter,Midwest,Cleveland Clinic,Sarah M.,Novartis,Neurology,Tysabri,388,2425.63,13.1,941144.56,818118.23,416101.39,50.9,High,50,Internal Audit,3.7
TXN_624745,2022-07-05,Summer,Midwest,Cleveland Clinic,David L.,AbbVie,Respiratory,Spiriva,484,1246.4,6.8,603258.71,562312.09,272531.56,48.5,Low,80,Approved,3.8
TXN_532762,2024-02-05,Winter,South,UCLA Medical Center,Emma B.,AbbVie,Oncology,Keytruda,357,1894.06,18.9,676179.49,548517.02,176170.72,32.1,Critical,80,Internal Audit,3.9
TXN_884959,2024-11-09,Autumn,North,Mayo Clinic,James T.,Novartis,Cardiovascular,Lipitor,271,3069.59,6.7,831858.04,776464.77,456641.62,58.8,Critical,100,Internal Audit,3.9
TXN_952376,2023-08-23,Summer,East,HCA Healthcare,Olivia K.,Novartis,Neurology,Tysabri,496,1776.45,6.0,881120.07,827946.64,376502.54,45.5,Low,50,Approved,4.0
TXN_452724,2024-09-30,Autumn,West,Cleveland Clinic,Olivia K.,Roche,Oncology,Keytruda,72,1345.85,14.9,96900.85,82469.7,47468.8,57.6,Critical,50,Pending Review,4.5
TXN_766852,2024-12-12,Winter,South,Mass General Brigham,William R.,Novartis,Neurology,Ocrevus,312,1434.22,10.5,447476.45,400519.84,198775.69,49.6,Medium,100,Internal Audit,4.3
TXN_841969,2023-04-29,Spring,North,Tenet Healthcare,Sarah M.,AbbVie,Cardiovascular,Lipitor,436,1807.74,23.6,788173.99,602007.18,269667.26,44.8,High,100,Pending Review,4.8
TXN_823861,2022-08-10,Summer,Midwest,Tenet Healthcare,James T.,Merck,Neurology,Spinraza,125,3771.06,23.3,471382.81,361659.28,195156.3,54.0,Medium,80,Internal Audit,4.0
TXN_584176,2022-11-15,Autumn,Midwest,UCLA Medical Center,Sarah M.,AstraZeneca,Neurology,Biktarvy,476,4940.74,12.9,2351790.92,2048302.64,1128454.81,55.1,Medium,50,Approved,3.8
TXN_945732,2024-01-08,Winter,Midwest,Mass General Brigham,Olivia K.,AbbVie,Neurology,Tysabri,416,2237.09,22.3,930629.21,723295.86,306894.15,42.4,Low,50,Pending Review,4.8
TXN_273425,2023-02-26,Winter,West,Kaiser Permanente,Olivia K.,AbbVie,Neurology,Biktarvy,68,4347.17,23.9,295607.55,225093.69,128567.24,57.1,Critical,100,Pending Review,4.7
TXN_360557,2024-08-08,Summer,Midwest,Mayo Clinic,James T.,Johnson & Johnson,Cardiovascular,Entresto,486,3090.08,12.6,1501780.66,1311846.8,558426.58,42.6,Medium,50,Internal Audit,3.9
TXN_257925,2022-09-04,Autumn,West,Johns Hopkins Hospital,Sarah M.,AstraZeneca,Oncology,Keytruda,306,1324.86,25.0,405408.64,304151.97,99646.92,32.8,Medium,100,Pending Review,4.8
TXN_136678,2022-04-13,Spring,East,Cleveland Clinic,William R.,AbbVie,Neurology,Spinraza,380,2484.72,5.2,944192.38,894905.37,346521.74,38.7,Low,100,Internal Audit,4.5
TXN_340940,2023-03-21,Spring,South,Johns Hopkins Hospital,David L.,Novartis,Neurology,Biktarvy,103,3339.25,12.8,343943.14,299821.52,133096.44,44.4,Low,100,Approved,4.7
TXN_686362,2022-01-12,Winter,North,Cleveland Clinic,Sarah M.,Pfizer,Respiratory,Symbicort,610,2733.91,7.7,1667687.76,1539451.24,475477.64,30.9,Medium,50,Approved,3.6
TXN_393658,2023-04-25,Spring,Midwest,Mount Sinai,William R.,Merck,Oncology,Imbruvica,411,2740.98,18.8,1126544.39,914441.18,532829.5,58.3,Critical,100,Approved,3.9
TXN_706396,2023-03-01,Spring,North,HCA Healthcare,Emma B.,Merck,Neurology,Spinraza,154,3978.62,15.7,612707.33,516316.15,307303.34,59.5,Critical,100,Internal Audit,4.8
TXN_904618,2024-04-14,Spring,North,HCA Healthcare,Sarah M.,Pfizer,Respiratory,Spiriva,265,4762.02,9.9,1261936.32,1137545.26,540255.33,47.5,Critical,80,Pending Review,4.4
TXN_992741,2022-12-21,Winter,North,HCA Healthcare,Sarah M.,Merck,Immunology,Enbrel,298,1823.08,21.5,543277.11,426490.79,172984.51,40.6,Critical,100,Pending Review,3.7
TXN_667127,2023-07-14,Summer,Midwest,Mayo Clinic,William R.,Pfizer,Respiratory,Symbicort,281,2305.97,19.7,647977.23,520387.53,179118.62,34.4,Low,100,Pending Review,4.7
TXN_666774,2023-01-06,Winter,West,Mayo Clinic,Emma B.,Merck,Cardiovascular,Entresto,255,4403.79,11.1,1122966.67,998173.05,540305.4,54.1,Medium,80,Pending Review,4.9
TXN_863320,2023-03-13,Spring,North,Cleveland Clinic,James T.,Johnson & Johnson,Immunology,Humira,176,726.35,9.5,127837.64,115678.12,64244.52,55.5,Critical,100,Approved,5.0
TXN_508672,2024-06-30,Summer,South,Stanford Health Care,James T.,Pfizer,Immunology,Stelara,294,2584.65,8.9,759886.29,691999.48,382379.0,55.3,Low,100,Pending Review,4.4
TXN_907459,2022-12-06,Winter,Midwest,UCLA Medical Center,James T.,Johnson & Johnson,Cardiovascular,Lipitor,476,1982.45,11.9,943644.29,831690.83,346871.11,41.7,High,100,Approved,3.6
TXN_414579,2022-03-24,Spring,Midwest,Kaiser Permanente,Emma B.,Johnson & Johnson,Cardiovascular,Entresto,257,4063.94,14.3,1044433.37,894896.2,294991.46,33.0,Medium,80,Approved,4.0
TXN_561536,2022-02-15,Winter,East,Mount Sinai,David L.,AstraZeneca,Cardiovascular,Eliquis,136,2582.1,15.7,351165.52,296054.18,153298.33,51.8,Critical,80,Pending Review,4.1
TXN_140033,2022-04-19,Spring,West,Kaiser Permanente,Olivia K.,AbbVie,Oncology,Opdivo,249,4815.08,14.2,1198955.04,1028363.63,548196.93,53.3,Low,50,Internal Audit,4.2
TXN_512262,2022-07-16,Summer,East,Johns Hopkins Hospital,William R.,Merck,Neurology,Spinraza,178,4384.08,18.0,780365.51,640031.03,351851.1,55.0,Medium,50,Pending Review,3.8
TXN_437535,2023-06-14,Summer,South,Mass General Brigham,Olivia K.,Pfizer,Respiratory,Fasenra,464,3282.57,15.8,1523112.86,1281873.35,698695.75,54.5,Critical,80,Pending Review,4.9
TXN_142796,2022-06-09,Summer,East,Kaiser Permanente,James T.,Roche,Neurology,Biktarvy,262,3485.33,14.4,913156.52,781608.56,447152.57,57.2,Low,80,Internal Audit,4.4
TXN_169704,2023-07-31,Summer,South,Stanford Health Care,Emma B.,Pfizer,Cardiovascular,Xarelto,444,4137.97,21.4,1837257.97,1444656.47,578079.23,40.0,Medium,50,Pending Review,4.4
TXN_198570,2022-08-01,Summer,South,Kaiser Permanente,Michael S.,Pfizer,Immunology,Enbrel,161,913.65,10.3,147097.28,132003.88,63176.27,47.9,Low,80,Internal Audit,4.8
TXN_676983,2024-05-29,Spring,East,Cleveland Clinic,Olivia K.,AstraZeneca,Neurology,Ocrevus,254,2521.48,9.5,640456.83,579466.03,252737.48,43.6,Low,80,Pending Review,4.1
TXN_902023,2022-06-21,Summer,Midwest,UCLA Medical Center,Sarah M.,AstraZeneca,Cardiovascular,Lipitor,202,1546.3,5.3,312352.31,295748.5,166874.43,56.4,Critical,100,Approved,3.6
TXN_674804,2024-06-22,Summer,North,Mayo Clinic,Michael S.,Roche,Respiratory,Fasenra,321,3912.38,18.8,1255874.23,1019473.09,360549.48,35.4,Critical,100,Approved,3.5
TXN_944242,2024-07-31,Summer,East,HCA Healthcare,David L.,AstraZeneca,Immunology,Stelara,404,2662.09,8.7,1075485.72,982221.16,482016.0,49.1,Medium,50,Pending Review,4.3
TXN_678458,2024-03-03,Spring,East,Cleveland Clinic,Olivia K.,Novartis,Oncology,Opdivo,265,4607.61,20.4,1221017.64,972458.9,477824.16,49.1,Critical,100,Internal Audit,4.3
TXN_942013,2023-08-23,Summer,Midwest,Cleveland Clinic,Michael S.,Novartis,Immunology,Humira,381,4456.94,18.7,1698092.72,1380069.86,718187.16,52.0,Critical,80,Internal Audit,4.3
TXN_942271,2022-12-12,Winter,East,Tenet Healthcare,Emma B.,AbbVie,Respiratory,Spiriva,286,1353.08,11.1,386981.83,343975.86,151473.64,44.0,Critical,80,Internal Audit,4.1
TXN_585639,2024-03-16,Spring,East,Tenet Healthcare,David L.,AbbVie,Immunology,Cosenyx,276,1728.81,9.9,477150.99,429932.21,198807.42,46.2,Low,80,Pending Review,4.0
TXN_672459,2022-06-20,Summer,North,HCA Healthcare,Emma B.,Pfizer,Cardiovascular,Xarelto,356,2714.7,21.8,966433.85,755717.26,296089.98,39.2,Low,50,Internal Audit,3.8
TXN_505414,2024-08-11,Summer,East,Mount Sinai,Emma B.,AstraZeneca,Neurology,Biktarvy,256,3225.62,19.8,825758.27,662587.74,232510.33,35.1,Medium,100,Approved,3.9
TXN_623960,2023-01-19,Winter,East,Mount Sinai,Olivia K.,Johnson & Johnson,Respiratory,Symbicort,493,2224.39,20.2,1096625.39,875156.44,375715.7,42.9,Critical,80,Approved,5.0
TXN_510771,2023-08-07,Summer,Midwest,Kaiser Permanente,James T.,AbbVie,Oncology,Revlimid,36,2370.13,18.9,85324.78,69233.25,41486.06,59.9,Low,100,Approved,3.6
TXN_943842,2024-12-26,Winter,South,Mayo Clinic,James T.,Pfizer,Neurology,Tysabri,424,1923.98,5.7,815768.95,768917.88,349120.07,45.4,High,50,Approved,3.9
TXN_763471,2024-09-16,Autumn,East,Mayo Clinic,William R.,Pfizer,Respiratory,Spiriva,187,767.58,17.0,143538.12,119116.85,57509.09,48.3,Critical,50,Pending Review,4.7
TXN_620276,2024-10-06,Autumn,Midwest,Mount Sinai,David L.,AstraZeneca,Oncology,Keytruda,180,3477.28,8.9,625909.72,569917.62,298884.67,52.4,Low,50,Internal Audit,3.8
TXN_828076,2023-03-11,Spring,West,Tenet Healthcare,Sarah M.,Roche,Immunology,Stelara,217,3318.85,10.9,720189.89,641331.99,370620.42,57.8,Low,80,Internal Audit,4.1
TXN_346747,2024-10-27,Autumn,West,Johns Hopkins Hospital,Olivia K.,Roche,Cardiovascular,Entresto,31,1063.41,11.7,32965.69,29124.98,9961.65,34.2,High,80,Internal Audit,4.0
TXN_385937,2022-02-14,Winter,Midwest,Mass General Brigham,Michael S.,Pfizer,Oncology,Imbruvica,484,1195.03,11.4,578396.92,512477.78,247436.51,48.3,Low,50,Approved,4.8
TXN_534305,2024-01-17,Winter,Midwest,Kaiser Permanente,David L.,AstraZeneca,Neurology,Biktarvy,219,2371.08,8.1,519265.5,477454.94,241395.8,50.6,Low,50,Pending Review,4.9
TXN_728830,2023-04-13,Spring,Midwest,Mass General Brigham,Olivia K.,Merck,Immunology,Enbrel,381,1637.35,18.9,623831.34,506202.81,176654.07,34.9,Critical,100,Internal Audit,4.7
TXN_394473,2022-05-17,Spring,West,Johns Hopkins Hospital,Michael S.,Johnson & Johnson,Oncology,Keytruda,217,2722.8,11.9,590848.55,520592.47,199020.28,38.2,High,80,Approved,4.3
TXN_973262,2022-09-17,Autumn,West,Mount Sinai,James T.,AbbVie,Cardiovascular,Eliquis,257,1310.21,6.8,336722.98,313729.29,140780.89,44.9,Low,80,Approved,3.8
